0,1,2,3,4,5,6,7,8,9,10
16_7,before,"<p>Anheuser-Busch Cos. <b><u><font color=""blue"">said</font></u></b> it <b><u><font color=""green"">plans</font></u></b> to aggressively <b><u><font color=""orange"">discount</font></u></b> its major beer brands, <b><u><font color=""red"">setting</font></u></b> the stage for a potentially bruising price war as the maturing industry's growth continues to <b><u><font color=""purple"">slow</font></u></b>. <br></br>Anheuser, the world's largest brewer and U.S. market leader, has historically been reluctant to <b><u><font color=""brown"">engage</font></u></b> in price-cutting as a means of boosting sales volume. <br></br>With the passing of the heady days of swelling industry sales, however, the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry. <br></br>Over the summer, Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time. <br></br>Some experts now predict Anheuser's entry into the fray means near-term earnings trouble for all the industry players. <br></br>The St. Louis company said major rivals, Philip Morris Co.'s Miller Brewing unit and Adolph Coors Co. ``have been following a policy of continuous and deep discounting for at least the past 18 months'' on their premium brands, pricing their product as much as 25 cents a 12-pack below Anheuser's Budweiser label in many markets. <br></br>Anheuser said it's discounting policy basically would involve matching such moves by rivals on a market-by-market basis. <br></br>Anheuser-Busch announced its plan at the same time it reported third-quarter net income rose a lower-than-anticipated 5.2%: to $238.3 million, or 83 cents a share, from $226.5 million, or 78 cents. <br></br>Third-period sales were $2.49 billion, up from last year's $2.34 billion. <br></br>Anheuser said its new strategy -- started in some markets last month and expected to be applied soon in selected markets nationwide -- will mean lower-than-anticipated earnings for the last half of 1989 and for 1990. <br></br>The projection sent Anheuser shares plunging $4.375 in New York Stock Exchange composite trading yesterday. <br></br>The stock closed at $38.50 on heavy volume of about 3.5 million shares. <br></br>Shares of Coors, the company's sole publicly traded major competitor, fell $1.50 apiece to $19.125 in national over-the-counter trading, apparently on investor concerns over potential fallout from the coming pricing struggle. <br></br>Anheuser noted that ``beer industry sales volume is 1989 is following the trend that has characterized the last half of the '80s, with sales volume being essentially flat'' while consolidation creates fewer, bigger players. <br></br>``We can not permit a further slowing in our volume trend,'' Anheuser said, adding it will take ``appropriate competitive pricing actions to support our long-term market share growth strategy'' for the premium brands. <br></br>Anheuser said it continues to hold to its earlier-announced goal of a 50%: U.S. market share by the mid-1990s. Beneath the tepid news-release jargon lies a powerful threat from the brewing giant, which last year accounted for about 41%: of all U.S. beer sales and is expected to see that grow to 42.5%: in the current year. <br></br>'' Anheuser is the biggest guy in the bar, and he just decided to join in the barroom brawl,'' said Joseph J. Doyle, an analyst with Smith Barney, Harris Upham amp Co. ``It's going to get bloody.'' <br></br>Jerry Steinman, publisher of Beer Marketers Insights, a trade newsletter, said Anheuser's announcement means ``everybody else in the industry is going to have a difficult time reaching their profit objectives.'' <br></br>Prudential-Bache Securities Inc.. analyst George E. Thompson downplayed the importance of the announcement, and called any comparison between the coming beer-industry tiff and the seemingly unending ``cola wars,'' unwarranted. <br></br>Mr. Thompson calls discounting ``a loser's game for anyone without a dominant market share,'' and projected that Anheuser's statement of intent could simply be a means of warning competitors to ease up on price-cutting or face a costly and fruitless battle. <br></br>Mr. Thompson noted that the disappointing earnings, which fell five cents a share short of his own projections, contributed to the sell-off by an edgy and currently unforgiving investing public. <br></br>But Smith Barney's Mr. Doyle, who yesterday trimmed his 1990 Anheuser earnings projection to $2.95 a share from $3.10, called the market's reaction ``justified.'' <br></br>While the third-quarter earnings were a ``moderate disappointment,'' he said, ``the real bad news is the intensity of price competition'' in the premium-beer sector. <br></br>According to Mr. Steinman, the newsletter publisher, Anheuser's market share is nearly twice that of its nearest competitor, Miller Brewing, which had a 21.2%: stake last year. <br></br>It's followed by Stroh Brewery Co., which has agreed to sell its assets to Coors. <br></br>Both Coors and Stroh have recently been ceding market share to Miller and Anheuser. <br></br></p>","<font color=""green"">plans</font>","<font color=""purple"">slow</font>",0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
171_10,after,,,,0.6129666024594905,0.5333333333333333,0.779656599155798,0.22034340084420195,0.7,0.3
171_3,before,,,,0.6129666024594905,0.5333333333333333,0.779656599155798,0.22034340084420195,0.7,0.3
171_5,after,,,,0.6129666024594905,0.5333333333333333,0.779656599155798,0.22034340084420195,0.7,0.3
171_6,after,,,,0.6129666024594905,0.5333333333333333,0.779656599155798,0.22034340084420195,0.7,0.3
172_0,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
172_1,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
172_3,after,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
172_5,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
172_6,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
173_0,after,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
173_2,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
174_2,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
175_2,after,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
175_3,before,,,,0.5967380351780244,0.5333333333333333,0.7661379102963959,0.23386208970360436,0.7,0.3
175_4,before,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
175_6,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
175_9,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
176_1,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
176_12,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
176_4,before,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
176_6,before,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
176_7,before,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
17_0,after,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
17_3,after,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
180_2,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
182_7,after,,,,0.6786230705922126,0.5333333333333333,0.16915060673263496,0.8308493932673651,0.3,0.7
19_0,before,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
19_1,before,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
19_2,before,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
19_4,before,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
19_5,before,,,,0.7540840013111698,0.6444444444444445,0.8743620172638582,0.12563798273614177,0.8,0.2
19_6,after,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
1_1,before,"<p>WASHINGTON _ Following are statements <b><u><font color=""blue"">made</font></u></b> Friday and Thursday by Lawrence Wechsler, a lawyer for the White House secretary, Betty Currie; the White House; White House spokesman Mike McCurry, and President Clinton in response to an article in The New York Times on Friday about her statements regarding a meeting with the president: Wechsler on Thursday ``Without <b><u><font color=""green"">commenting</font></u></b> on the allegations <b><u><font color=""orange"">raised</font></u></b> in this article, to the extent that there is any implication or suggestion that Mrs. Currie was aware of any legal or ethical impropriety by anyone, that implication or suggestion is entirely inaccurate.'' <br></br>White House on Thursday ``For the past few weeks we've been <b><u><font color=""red"">subjected</font></u></b> to false leaks <b><u><font color=""purple"">designed</font></u></b> to <b><u><font color=""brown"">mislead</font></u></b> both reporters and the American public. <br></br>We're not going to dignify the latest false leak with a response.'' <br></br>McCurry on Friday ``I want to be absolutely clear, to the extent there is any implication or the slightest suggestion that Mrs. Currie believes that the President or anyone else tried to influence her recollection, that is absolutely false and a mischaracterization of the facts. <br></br>I am shocked and dismayed by the numerous leaks regarding Mrs. Currie's grand jury testimony.'' <br></br>Clinton on Friday. <br></br>``Once again, I never asked anybody to do anything but tell the truth. <br></br>I know about the stories today. <br></br>I was pleased that Ms. Currie's lawyers stated unambiguously this morning _ unambiguously _ that she's not aware of any unethical conduct. <br></br>NYT - 02-06-98 2229EST <br></br></p>","<font color=""blue"">made</font>","<font color=""orange"">raised</font>",0.6035971049915286,0.5333333333333333,0.7721930166139165,0.22780698338608343,0.7,0.3
20_0,after,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
20_2,after,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
20_3,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_0,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_1,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_10,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
21_11,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
21_12,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
21_13,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
21_14,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
21_2,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_6,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_8,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
21_9,before,,,,0.7246052350573207,0.6444444444444445,0.8590853339107175,0.14091466608928258,0.8,0.2
22_1,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
22_2,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
22_7,before,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
23_1,after,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
23_2,after,,,,0.6294944291897765,0.5333333333333333,0.7928626723251561,0.20713732767484386,0.7,0.3
25_1,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
25_2,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
25_5,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
25_6,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
25_8,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
28_0,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
28_1,after,,,,1.0,1.0,0.0,1.0,0.0,1.0
28_2,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
28_4,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
28_6,before,,,,1.0,1.0,0.0,1.0,0.0,1.0
2_0,after,"<p>NEW YORK _ A Brooklyn woman who was <b><u><font color=""blue"">watching</font></u></b> her clothes dry in a laundromat was <b><u><font color=""green"">killed</font></u></b> Thursday evening when two would-be robbers <b><u><font color=""orange"">emptied</font></u></b> their pistols into the store, the police <b><u><font color=""red"">said</font></u></b>. <br></br>The men <b><u><font color=""purple"">appeared</font></u></b> in the store at 469 Vermont St. in Brownsville around 7:15 p.m., after the victim, Linda Sanders, 35, had <b><u><font color=""brown"">finished</font></u></b> her cleaning and was waiting for her clothes to dry, detectives said. <br></br>``It looks as though they panicked,'' a detective, speaking on condition of anonymity, said of the robbers. <br></br>``They intended to rob the place. <br></br>There were four or five people inside, and they just started firing.'' <br></br>Ms. Sanders was hit several times and was pronounced dead at the scene. <br></br>The other customers fled, and the police said it did not appear that anyone else was injured. <br></br>The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. <br></br>Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed a few years ago to make room for management offices. <br></br>NYT - 02-12-98 0158EST <br></br></p>","<font color=""blue"">watching</font>","<font color=""green"">killed</font>",0.6035971049915286,0.5333333333333333,0.7721930166139165,0.22780698338608343,0.7,0.3
2_3,before,"<p>NEW YORK _ A Brooklyn woman who was <b><u><font color=""blue"">watching</font></u></b> her clothes dry in a laundromat was <b><u><font color=""green"">killed</font></u></b> Thursday evening when two would-be robbers <b><u><font color=""orange"">emptied</font></u></b> their pistols into the store, the police <b><u><font color=""red"">said</font></u></b>. <br></br>The men <b><u><font color=""purple"">appeared</font></u></b> in the store at 469 Vermont St. in Brownsville around 7:15 p.m., after the victim, Linda Sanders, 35, had <b><u><font color=""brown"">finished</font></u></b> her cleaning and was waiting for her clothes to dry, detectives said. <br></br>``It looks as though they panicked,'' a detective, speaking on condition of anonymity, said of the robbers. <br></br>``They intended to rob the place. <br></br>There were four or five people inside, and they just started firing.'' <br></br>Ms. Sanders was hit several times and was pronounced dead at the scene. <br></br>The other customers fled, and the police said it did not appear that anyone else was injured. <br></br>The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. <br></br>Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed a few years ago to make room for management offices. <br></br>NYT - 02-12-98 0158EST <br></br></p>","<font color=""blue"">watching</font>","<font color=""purple"">appeared</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
2_5,before,"<p>NEW YORK _ A Brooklyn woman who was <b><u><font color=""blue"">watching</font></u></b> her clothes dry in a laundromat was <b><u><font color=""green"">killed</font></u></b> Thursday evening when two would-be robbers <b><u><font color=""orange"">emptied</font></u></b> their pistols into the store, the police <b><u><font color=""red"">said</font></u></b>. <br></br>The men <b><u><font color=""purple"">appeared</font></u></b> in the store at 469 Vermont St. in Brownsville around 7:15 p.m., after the victim, Linda Sanders, 35, had <b><u><font color=""brown"">finished</font></u></b> her cleaning and was waiting for her clothes to dry, detectives said. <br></br>``It looks as though they panicked,'' a detective, speaking on condition of anonymity, said of the robbers. <br></br>``They intended to rob the place. <br></br>There were four or five people inside, and they just started firing.'' <br></br>Ms. Sanders was hit several times and was pronounced dead at the scene. <br></br>The other customers fled, and the police said it did not appear that anyone else was injured. <br></br>The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. <br></br>Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed a few years ago to make room for management offices. <br></br>NYT - 02-12-98 0158EST <br></br></p>","<font color=""green"">killed</font>","<font color=""orange"">emptied</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
2_6,before,"<p>NEW YORK _ A Brooklyn woman who was <b><u><font color=""blue"">watching</font></u></b> her clothes dry in a laundromat was <b><u><font color=""green"">killed</font></u></b> Thursday evening when two would-be robbers <b><u><font color=""orange"">emptied</font></u></b> their pistols into the store, the police <b><u><font color=""red"">said</font></u></b>. <br></br>The men <b><u><font color=""purple"">appeared</font></u></b> in the store at 469 Vermont St. in Brownsville around 7:15 p.m., after the victim, Linda Sanders, 35, had <b><u><font color=""brown"">finished</font></u></b> her cleaning and was waiting for her clothes to dry, detectives said. <br></br>``It looks as though they panicked,'' a detective, speaking on condition of anonymity, said of the robbers. <br></br>``They intended to rob the place. <br></br>There were four or five people inside, and they just started firing.'' <br></br>Ms. Sanders was hit several times and was pronounced dead at the scene. <br></br>The other customers fled, and the police said it did not appear that anyone else was injured. <br></br>The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. <br></br>Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed a few years ago to make room for management offices. <br></br>NYT - 02-12-98 0158EST <br></br></p>","<font color=""green"">killed</font>","<font color=""red"">said</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
2_7,before,"<p>NEW YORK _ A Brooklyn woman who was <b><u><font color=""blue"">watching</font></u></b> her clothes dry in a laundromat was <b><u><font color=""green"">killed</font></u></b> Thursday evening when two would-be robbers <b><u><font color=""orange"">emptied</font></u></b> their pistols into the store, the police <b><u><font color=""red"">said</font></u></b>. <br></br>The men <b><u><font color=""purple"">appeared</font></u></b> in the store at 469 Vermont St. in Brownsville around 7:15 p.m., after the victim, Linda Sanders, 35, had <b><u><font color=""brown"">finished</font></u></b> her cleaning and was waiting for her clothes to dry, detectives said. <br></br>``It looks as though they panicked,'' a detective, speaking on condition of anonymity, said of the robbers. <br></br>``They intended to rob the place. <br></br>There were four or five people inside, and they just started firing.'' <br></br>Ms. Sanders was hit several times and was pronounced dead at the scene. <br></br>The other customers fled, and the police said it did not appear that anyone else was injured. <br></br>The men took no money from their victim or from the establishment, said Detective Joseph Pentangelo, a Police Department spokesman. <br></br>Victor Miranda, who lives in Ms. Sanders ' apartment building at 405 Williams Ave., said the laundry machines in the building were removed a few years ago to make room for management offices. <br></br>NYT - 02-12-98 0158EST <br></br></p>","<font color=""green"">killed</font>","<font color=""purple"">appeared</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
30_0,after,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
30_1,before,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
31_0,after,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_0,before,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_1,after,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_10,after,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_11,before,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_13,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
32_14,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
32_2,before,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_7,before,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
32_9,after,,,,0.5802918319536492,0.5333333333333333,0.7552051782986768,0.24479482170132322,0.7,0.3
34_2,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
34_3,before,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
34_4,before,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
34_5,before,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
34_6,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
35_1,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
35_4,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
35_6,after,,,,0.7860787516277274,0.5333333333333333,0.10417905843423533,0.8958209415657648,0.3,0.7
35_7,before,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
37_0,after,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
37_2,before,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
37_4,before,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
37_5,before,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
39_0,after,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
39_1,after,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
39_6,after,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
39_7,after,,,,0.606012688325853,0.5333333333333333,0.7737747345547114,0.22622526544528856,0.7,0.3
3_3,before,"<p>NEWARK, N.J. _ A new Essex County task force <b><u><font color=""blue"">began</font></u></b> delving Thursday into the slayings of 14 black women over the last five years in the Newark area, as law-enforcement officials <b><u><font color=""green"">acknowledged</font></u></b> that they needed to <b><u><font color=""orange"">work</font></u></b> harder to <b><u><font color=""red"">solve</font></u></b> the cases of <b><u><font color=""purple"">murdered</font></u></b> women. <br></br>The police and prosecutors <b><u><font color=""brown"">said</font></u></b> they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims, several of whom were believed to be prostitutes. <br></br>State, county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases. <br></br>Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases. <br></br>But over all, arrests were made in more than 60 percent of murder cases, he said. <br></br>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department, Glenn said. <br></br>Of the eight victims, three were stabbed, two were strangled, two were beaten to death and one was asphyxiated, he said, and these different methods of killing and other evidence seem to indicate that the eight cases are not related. <br></br>But with the task-force investigation just getting under way, officials have been careful not to draw any firm conclusions, leaving open the possibility of a serial killer in some of the cases. <br></br>There have been no arrests in any of the slayings. <br></br>``I haven't seen a pattern yet,'' said Patricia Hurt, the Essex County prosecutor, who created the task force on Tuesday. <br></br>``The type of lifestyle these women have is extremely dangerous,'' she said. <br></br>NYT-04-02-98 2252EST <br></br></p>","<font color=""blue"">began</font>","<font color=""purple"">murdered</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
3_5,before,"<p>NEWARK, N.J. _ A new Essex County task force <b><u><font color=""blue"">began</font></u></b> delving Thursday into the slayings of 14 black women over the last five years in the Newark area, as law-enforcement officials <b><u><font color=""green"">acknowledged</font></u></b> that they needed to <b><u><font color=""orange"">work</font></u></b> harder to <b><u><font color=""red"">solve</font></u></b> the cases of <b><u><font color=""purple"">murdered</font></u></b> women. <br></br>The police and prosecutors <b><u><font color=""brown"">said</font></u></b> they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims, several of whom were believed to be prostitutes. <br></br>State, county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases. <br></br>Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases. <br></br>But over all, arrests were made in more than 60 percent of murder cases, he said. <br></br>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department, Glenn said. <br></br>Of the eight victims, three were stabbed, two were strangled, two were beaten to death and one was asphyxiated, he said, and these different methods of killing and other evidence seem to indicate that the eight cases are not related. <br></br>But with the task-force investigation just getting under way, officials have been careful not to draw any firm conclusions, leaving open the possibility of a serial killer in some of the cases. <br></br>There have been no arrests in any of the slayings. <br></br>``I haven't seen a pattern yet,'' said Patricia Hurt, the Essex County prosecutor, who created the task force on Tuesday. <br></br>``The type of lifestyle these women have is extremely dangerous,'' she said. <br></br>NYT-04-02-98 2252EST <br></br></p>","<font color=""green"">acknowledged</font>","<font color=""orange"">work</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
3_6,after,"<p>NEWARK, N.J. _ A new Essex County task force <b><u><font color=""blue"">began</font></u></b> delving Thursday into the slayings of 14 black women over the last five years in the Newark area, as law-enforcement officials <b><u><font color=""green"">acknowledged</font></u></b> that they needed to <b><u><font color=""orange"">work</font></u></b> harder to <b><u><font color=""red"">solve</font></u></b> the cases of <b><u><font color=""purple"">murdered</font></u></b> women. <br></br>The police and prosecutors <b><u><font color=""brown"">said</font></u></b> they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims, several of whom were believed to be prostitutes. <br></br>State, county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases. <br></br>Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases. <br></br>But over all, arrests were made in more than 60 percent of murder cases, he said. <br></br>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department, Glenn said. <br></br>Of the eight victims, three were stabbed, two were strangled, two were beaten to death and one was asphyxiated, he said, and these different methods of killing and other evidence seem to indicate that the eight cases are not related. <br></br>But with the task-force investigation just getting under way, officials have been careful not to draw any firm conclusions, leaving open the possibility of a serial killer in some of the cases. <br></br>There have been no arrests in any of the slayings. <br></br>``I haven't seen a pattern yet,'' said Patricia Hurt, the Essex County prosecutor, who created the task force on Tuesday. <br></br>``The type of lifestyle these women have is extremely dangerous,'' she said. <br></br>NYT-04-02-98 2252EST <br></br></p>","<font color=""green"">acknowledged</font>","<font color=""red"">solve</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
3_8,before,"<p>NEWARK, N.J. _ A new Essex County task force <b><u><font color=""blue"">began</font></u></b> delving Thursday into the slayings of 14 black women over the last five years in the Newark area, as law-enforcement officials <b><u><font color=""green"">acknowledged</font></u></b> that they needed to <b><u><font color=""orange"">work</font></u></b> harder to <b><u><font color=""red"">solve</font></u></b> the cases of <b><u><font color=""purple"">murdered</font></u></b> women. <br></br>The police and prosecutors <b><u><font color=""brown"">said</font></u></b> they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims, several of whom were believed to be prostitutes. <br></br>State, county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases. <br></br>Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases. <br></br>But over all, arrests were made in more than 60 percent of murder cases, he said. <br></br>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department, Glenn said. <br></br>Of the eight victims, three were stabbed, two were strangled, two were beaten to death and one was asphyxiated, he said, and these different methods of killing and other evidence seem to indicate that the eight cases are not related. <br></br>But with the task-force investigation just getting under way, officials have been careful not to draw any firm conclusions, leaving open the possibility of a serial killer in some of the cases. <br></br>There have been no arrests in any of the slayings. <br></br>``I haven't seen a pattern yet,'' said Patricia Hurt, the Essex County prosecutor, who created the task force on Tuesday. <br></br>``The type of lifestyle these women have is extremely dangerous,'' she said. <br></br>NYT-04-02-98 2252EST <br></br></p>","<font color=""green"">acknowledged</font>","<font color=""brown"">said</font>",0.568126818365031,0.5333333333333333,0.7422248659603794,0.25777513403962077,0.7,0.3
